"V1","V2","V3","V4","V5","V6"
-1.07496294743773,-0.21383736619978,5.40489837439896,5.8827593613302,0.621979304665385,-19.7942118281628
3.19605162174742,4.98230195104121,0.0806695846005279,-0.410841568862577,1.4683596438505,-19.320490844475
-2.5024674337763,-5.91707331390774,1.85596708209392,0.884680228299522,2.10941797797886,-18.7850770155312
2.04376668392386,0.0600539983463168,3.03918893920261,1.79131327757947,2.66425527682406,-18.1242543783525
0.026801698068741,1.43279629187058,4.20255542351927,2.60073367033355,3.18213080685182,-17.135737883244
4.79409085179187,-0.465586992784143,5.82542913598041,3.43412646840048,3.69378437946319,-25.2213082643106
-3.57853224377742,-1.97639245916861,0.566517813650424,4.44469617997587,4.22734933581228,-23.4546631443699
1.52821800346239,3.20188093059635,2.11041925542951,6.32262772946875,4.82076367303019,-22.639311574399
-0.50258282522143,-2.06102553635629,3.26352780423632,-0.171186232021716,5.54917451040248,-22.0384387061373
3.89892276936462,2.5335939507935,4.46324993945571,1.02680865884951,6.66407675519759,-21.5316949078591
-1.72137002431691,3.21319255340416,6.37348011641982,1.90960694171408,-0.811096212688583,-21.0726211598864
2.59172557012262,-2.58199022281346,0.955140764748041,2.71573654754574,0.714474741571898,-20.6359400692354
0.53251492893654,-0.433130644618051,2.35255730844505,3.56238298313617,1.53235319440437,-20.20368481295
6.20472271747409,4.83146439598189,3.48946295720642,4.62284800114184,2.16243842714352,-19.7591628654878
-4.3948507727564,-4.67129382533009,4.74387835163207,7.00261687315327,2.71233270311182,-19.282015781242
1.27735701578115,0.706013225986622,7.24805905032922,-3.73617317927868,3.22849367986456,-18.7399114129585
-0.781853625404934,2.47508300854666,-1.68858894046574,0.0705178213024236,3.74092933888165,-18.0645280124435
3.5312419690346,0.252376859855347,1.34941527733646,1.18261666990105,4.27809322950241,-17.0275939166306
-2.08905082464693,-0.193122225228778,2.63210578357133,2.04306074395981,4.87970747053601,-24.9545347292835
2.31245476993912,6.39359751035968,3.76608111804928,2.84812274105419,5.62744550560479,-23.3779216268036
0.281653941255297,-5.38604325911809,5.11942547870583,3.71370985192016,6.81548094844802,-22.5878973408396
5.38840418849511,1.55329880279724,-0.447251312436269,4.84523693454485,-0.582804453264214,-21.9969307392816
-2.98421890707418,-0.268365433230754,1.6402095511126,-2.01964956097448,0.802748836216647,-21.4950877510401
1.78307024664895,-2.26397480228028,2.85933723578574,0.261410403812152,1.5949322506921,-21.0384894894789
-0.233894739206166,-0.473782192054751,4.00439835276656,1.3141264066185,2.21482793436043,-20.6027412638984
4.31233937849399,4.34053802384326,5.48232436684897,2.15869898496611,2.76014087263665,-20.1701493032742
-1.38617967702973,-2.71169298011533,0.189093768943595,2.96516291532768,3.27482669298226,-19.723926009047
2.88483489215542,1.85230545080841,1.90806064811883,3.85110593718331,3.78827204691507,-19.2431706947594
0.781050312359553,3.97887805969893,3.08403863903674,5.06155534359377,4.32934700835599,-18.6940076764222
7.71608580019139,-0.505334769822539,4.25340624542708,-1.39230441274132,4.93977148349148,-18.0029965250166
-6.7400568968245,-4.24366111887906,5.92185634918162,0.437683278649986,5.70868006600246,-16.9106032183124
0.966866920032441,2.00366747940617,0.650208920548922,1.44188643654363,6.9849814540096,-24.7390810771082
-1.15087360703584,-3.30270883673869,2.15969723829785,2.27361837957261,-0.389004998256536,-23.3044064206205
3.11626393761407,1.45575820173132,3.30851329553126,3.08369178632062,0.887296389750599,-22.5375538815102
-2.61529342173445,1.26548560345723,4.51755646275826,3.99409614414948,1.65620497226158,-21.955925645215
1.97793348555239,-0.719928804415629,6.50983548030535,5.30579973274503,2.26662944739707,-21.4587401505323
-0.0377466284935232,0.65345592501323,1.02531261400437,-0.971897204877515,2.807704408838,-21.0044782495079
4.66540383126286,6.70904140829539,2.3998541097848,0.602373261511096,3.3211497627708,-20.5695607306227
-3.75457763236568,-5.55106506070597,3.53504814630185,1.56650073943894,3.83583558311642,-20.136534956829
1.46519613933705,0.119453857793823,4.80308348324635,2.38812860061126,4.38114852139264,-19.6884903856133
-0.571294684843258,1.55204571898133,7.52798920154242,3.20409066398047,5.00104420506097,-19.2039364414941
3.80334264637718,-0.45272761054282,-1.31507124241108,4.14379510066647,5.79322761953642,-18.647321269889
-1.80983030182127,-0.752460690572327,1.40983447588498,5.59023166065425,7.17878090901728,-17.9394977672644
2.52075172811712,4.28660696222556,2.67786981282948,-0.645864042438359,-0.219504492694953,-16.7828050379522
0.470080412784061,-1.18299709435422,3.81306384934654,0.757703204519686,0.968530950148276,-24.5568938858943
5.96776990706409,3.92639922090447,5.18760534512697,1.68849070893827,1.71626898521706,-23.2337837896427
-4.66595501091194,3.67373773678116,-0.296917521174008,2.50253170879552,2.31788322625065,-22.4882129929316
1.21506734925836,-6.77390982768661,1.69536149637308,3.32678124839276,2.85504711687141,-21.9153979167089
-0.853687568589421,-1.72026812666399,2.90440466360007,4.30160779474634,3.36748277588851,-21.4226389787522
3.44479063380926,2.78831267026143,4.05322072083349,5.93766084489324,3.88364375264125,-20.9705787774195
-2.18744758477786,-4.52260077479105,5.56270903858242,-0.374611814435074,4.43353802860954,-20.5363911493253
2.2444011608099,0.623344676374342,0.291061609949721,0.905356549203092,5.06362326134869,-20.1028337677043
0.218383523328896,2.096732073543,1.95951171370426,1.80831424084948,5.88150171418117,-19.6528447365129
5.22525178010911,0.411278842858214,3.1288793200946,2.61712778886126,7.40707266844165,-19.1642928144672
-3.11969050880464,-1.29343481878864,4.30485731101251,3.45223791913313,-0.0681002994445268,-18.5998039599954
1.71888576981981,4.11786765258733,6.02382419018774,4.46935113451354,1.04680194535058,-17.8738470331992
-0.30022529340826,-5.05311588182427,0.730593592282363,6.39930684720064,1.77521278272288,-16.641484883162
4.20369204447084,1.08075022057582,2.20851960636478,-0.139321247808838,2.36862711994079,-24.3981314829766
-1.46745334979826,0.619610608576949,3.3535807233456,1.04664512952677,2.90219207628988,-23.1657693329393
2.81004841948136,-1.55166309726594,4.57270840801873,1.92638036378084,3.41384564890125,-22.4398124061431
0.719048006828921,0.115878408487933,6.66016927156761,2.7322204904145,3.931721178929,-21.8753235516714
7.18973477723062,5.94580169762621,1.09349248042551,3.58100348065429,4.4865584777742,-21.3867716296257
-5.37986283251293,-4.56815908125433,2.44683684108206,4.64944609437806,5.12761681190256,-20.9367825984343
1.09082393788877,1.07116957834874,3.58081217556001,7.14379346670939,5.97399715108768,-20.5032252168132
-1.00017647476367,3.39762144926217,4.86350268179488,-3.21086284601132,7.68853327570933,-20.069037588719
3.27732529451595,-2.38767919434948,7.90150689959708,0.0988291108661579,0.0692758173113144,-19.6169773873863
-2.39382009975315,-1.95409590615511,-1.03514109119788,1.20165897638504,1.12240750633049,-19.1242184494297
2.11009723812595,2.71337168136695,1.46903960749927,2.05963656979607,1.83311690185752,-18.5514033732069
0.0909861748978814,-2.5105432264701,2.72345500192492,2.86476519310399,2.41889681195368,-17.8058325764959
4.92956245352233,2.47548813283049,3.86036065068628,3.73303153982405,2.94916172729858,-16.4827224802442
-3.41537983539143,1.05699158680781,5.2577771943833,4.87474491267362,3.46025838833102,-24.2568113281863
1.59148842138879,-0.781895423988141,-0.160562157288485,-1.90717841790613,3.98009340381349,-23.1001185988741
-0.434529216092209,0.5740108835225,1.74966801967563,0.287405355898768,4.54025581783855,-22.3922950962495
3.99731952949555,6.89155171570648,2.94939015489501,1.33259229136513,5.19314522750458,-21.8356799246444
-1.63491868909157,-6.80376780831002,4.10249870370183,2.17515271122303,6.07131330519596,-21.3511259805253
2.66355951330711,0.130264651022556,5.64640014548091,2.98199594497193,8.06389873782444,-20.9030814093095
0.594804595459325,1.4574987762495,0.387488823150929,3.87116719567883,0.19544321251607,-20.4700556355158
6.47582695562963,-0.0232234745466885,2.01036253561207,5.09451971588677,1.19560422343119,-20.0351381166306
-4.1578979623464,-2.49250245007207,3.17372901992872,-1.32374155139953,1.89005491870918,-19.5808762156062
1.33979153193363,2.7741412892558,4.35695087703742,0.461860508278504,2.4687260387631,-19.0836907209235
-0.710879783399428,-2.44609748181906,6.13224837453081,1.45986812071319,2.99597795147381,-18.5020624846283
3.61970224653896,2.16218739859368,0.808019584732379,2.2899949331364,3.50674115140844,-17.735209945518
-1.99347070165949,2.45335874686191,2.25691757280997,3.10076778839935,4.02878699619844,-16.3005352890304
2.38116662956095,-3.36838340221831,3.39874877002638,4.01504179638913,4.59467935528935,-24.1290131478261
0.344675805380635,-0.760002821983197,4.62876716879566,5.34359523714464,5.26034311456657,-23.0366198411219
5.56444957708337,4.23499131579555,6.8285346900365,-0.92083959280265,6.17418654503806,-22.3456086897163
-2.85553188654517,-4.24455311857395,1.15985038144729,0.625092165627489,8.65789264323066,-21.7964456713791
1.84761857321121,0.764934307098587,2.49353012679072,1.58407726020326,-3.79968329324835,-21.3156903570915
-0.1680615408347,2.398147895826,3.62677578461027,2.40447146491285,0.322677188422324,-20.8694670628644
4.42516536645214,0.436706053530504,4.92523281917601,3.22146715218807,1.27296868292617,-20.4368751022401
-1.30639199289638,-0.039752958009348,8.49295789206506,4.16580579276018,1.95114640711177,-20.0011268766597
2.96074555175353,5.64929510813007,-3.48511735408625,5.63526032512574,2.52262038757974,-19.5445286150984
0.843005024685249,-3.3860541889727,1.23728539281217,-0.60433421096402,3.04690034699906,-19.0426856268569
8.54992884154219,3.60438120492662,2.54921326467002,0.779232515307863,3.55755342471593,-18.4517190252989
-7.5069359581908,-1.98850297145303,3.68222566998814,1.70573098542081,4.08230639660697,-17.6616947393349
